DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS
XX/05/21;12:49:28;APPROACH;AIR;AIR;AIR;2805;2803.00;1013.0;2562;2053;26.50;-30.528.378;-60.189.182;182;184;160;160.65;0.292;-606;0.96;0.01;0.04;101;-72.77;0;0.1;53524;5;-0.70;4.6;-0.2;6.86;-0.09;53.8;52.9;87.1;85.1;585;597;IDLE;IDLE;17572.9;8810.91;8762.01;2292.9;2262.5;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:29;APPROACH;AIR;AIR;AIR;2793;2790.00;1013.0;2550;2053;26.50;-30.529.654;-60.188.267;182;183;160;160.65;0.290;-643;0.96;0.00;0.04;101;-180.0;0;0.1;53524;5;-0.70;4.6;-0.0;7.03;-0.09;53.5;52.7;84.2;85.1;586;596;IDLE;IDLE;17574.1;8811.54;8762.63;2274.6;2244.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:30;APPROACH;AIR;AIR;AIR;2780;2778.00;1013.0;2537;2053;26.50;-30.530.930;-60.187.504;182;183;160;160.65;0.290;-679;0.95;0.00;0.04;101;-72.77;0;0.1;53524;5;-0.35;4.2;-0.3;6.68;-0.09;53.3;52.7;87.1;85.1;590;596;IDLE;IDLE;17575.4;8812.18;8763.25;2274.6;2238.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:31;APPROACH;AIR;AIR;AIR;2767;2764.00;1013.0;2524;2053;26.50;-30.532.205;-60.186.588;182;183;160;160.65;0.290;-712;0.96;-0.00;0.04;101;0.00;0;0.1;53524;5;-0.35;4.0;-0.3;6.86;-0.09;52.7;52.6;84.0;85.0;588;595;IDLE;IDLE;17576.6;8812.80;8763.87;2238.1;2226.0;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:32;APPROACH;AIR;AIR;AIR;2753;2749.00;1013.0;2510;2053;26.50;-30.533.481;-60.185.825;182;183;160;160.65;0.290;-744;0.95;0.00;0.04;101;-72.77;0;0.1;53524;5;-0.35;4.0;-0.1;7.03;-0.09;52.1;52.1;84.6;84.7;586;592;IDLE;IDLE;17577.8;8813.41;8764.48;2201.6;2189.5;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:33;APPROACH;AIR;AIR;AIR;2737;2734.00;1013.0;2494;2053;26.75;-30.534.756;-60.184.998;182;183;160;160.65;0.290;-796;0.98;-0.00;0.04;101;-180.0;0;0.1;53524;5;-0.70;4.0;-0.0;7.21;-0.09;51.0;49.5;85.8;83.6;585;583;IDLE;IDLE;17579.0;8814.01;8765.03;2159.1;1982.7;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:34;APPROACH;AIR;AIR;AIR;2722;2719.00;1013.0;2479;2053;26.75;-30.536.032;-60.183.994;183;183;160;160.65;0.290;-840;0.97;0.01;0.03;101;-72.77;0;0.0;53524;5;-0.35;3.9;-0.2;6.86;-0.08;49.3;44.0;86.2;81.6;581;568;IDLE;IDLE;17580.1;8814.59;8765.51;2092.2;1727.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:35;APPROACH;AIR;AIR;AIR;2705;2702.00;1013.0;2462;2053;26.75;-30.537.310;-60.183.231;183;183;160;160.65;0.290;-880;0.96;0.01;0.03;102;0.00;0;-0.1;53524;5;0.00;3.7;-0.2;7.03;-0.08;46.0;43.3;82.8;82.1;573;589;IDLE;IDLE;17581.1;8815.13;8766.03;1921.9;1879.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:36;APPROACH;AIR;AIR;AIR;2689;2685.00;1013.0;2446;2053;26.75;-30.538.588;-60.182.316;183;183;160;160.65;0.290;-916;0.96;0.01;0.03;101;-72.77;0;0.2;53524;5;0.00;3.5;-0.3;7.21;-0.07;44.5;44.0;84.1;82.7;573;603;IDLE;IDLE;17582.1;8815.64;8766.55;1842.8;1861.0;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:37;APPROACH;AIR;AIR;AIR;2671;2668.00;1013.0;2428;2053;26.75;-30.539.868;-60.181.553;183;183;160;160.65;0.288;-950;0.97;0.00;0.03;101;-180.0;0;0.4;53524;5;-0.35;3.5;-0.1;7.21;-0.07;44.2;44.2;82.1;82.8;579;600;IDLE;IDLE;17583.2;8816.14;8767.06;1812.4;1842.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:38;APPROACH;AIR;AIR;AIR;2653;2650.00;1013.0;2410;2053;27.00;-30.541.148;-60.180.790;183;183;160;160.65;0.288;-993;0.97;0.00;0.03;101;-72.77;0;0.4;53524;5;-0.70;3.5;-0.0;7.21;-0.07;44.0;44.2;84.2;82.8;581;600;IDLE;IDLE;17584.2;8816.64;8767.57;1806.3;1830.6;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:39;APPROACH;AIR;AIR;AIR;2635;2632.00;1013.0;2392;2053;27.00;-30.542.433;-60.179.874;183;182;160;160.65;0.288;-1022;0.96;0.01;0.03;101;0.00;0;0.4;53524;5;-0.70;3.3;-0.1;7.21;-0.07;44.0;44.3;82.0;82.8;582;599;IDLE;IDLE;17585.2;8817.14;8768.08;1794.1;1836.7;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:40;APPROACH;AIR;AIR;AIR;2616;2613.00;1013.0;2373;2053;27.00;-30.543.718;-60.179.108;183;182;160;160.65;0.288;-1051;0.97;0.00;0.03;101;-72.77;0;0.5;53524;5;-0.70;3.3;-0.0;7.21;-0.07;44.0;44.2;84.0;82.7;583;599;IDLE;IDLE;17586.2;8817.64;8768.59;1794.1;1830.6;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:41;APPROACH;AIR;AIR;AIR;2597;2594.00;1013.0;2354;2053;27.00;-30.545.001;-60.178.196;183;183;160;160.65;0.288;-1080;0.97;0.00;0.03;101;-180.0;0;0.6;53524;5;-1.05;3.3;-0.0;7.21;-0.07;44.0;43.8;83.4;82.4;583;596;IDLE;IDLE;17587.2;8818.14;8769.09;1800.2;1800.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:42;APPROACH;AIR;AIR;AIR;2577;2575.00;1013.0;2334;2053;27.00;-30.546.284;-60.177.277;183;183;160;160.65;0.288;-1110;0.97;0.01;0.03;101;-72.77;0;0.6;53524;5;-1.05;3.3;-0.0;7.38;-0.07;43.7;43.6;84.1;82.2;582;595;IDLE;IDLE;17588.2;8818.63;8769.59;1782.0;1788.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:43;APPROACH;AIR;AIR;AIR;2558;2554.00;1013.0;2315;2053;27.00;-30.547.566;-60.176.517;184;183;160;160.65;0.288;-1130;0.98;0.00;0.03;101;0.00;0;0.7;53524;5;-0.70;3.3;-0.0;7.56;-0.06;43.3;43.1;82.7;82.0;580;595;IDLE;IDLE;17589.2;8819.12;8770.07;1757.7;1757.7;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:44;APPROACH;AIR;AIR;AIR;2537;2534.00;1013.0;2294;2043;27.00;-30.548.851;-60.175.598;184;183;160;160.65;0.288;-1153;0.99;-0.00;0.03;101;-72.77;0;0.8;53524;5;-0.35;3.2;-0.2;7.21;-0.06;42.6;42.6;82.8;81.6;578;593;IDLE;IDLE;17590.1;8819.60;8770.56;1721.2;1745.5;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:45;APPROACH;AIR;AIR;AIR;2517;2513.00;1013.0;2274;2026;27.00;-30.550.139;-60.174.835;184;183;160;160.65;0.290;-1178;0.97;-0.00;0.02;101;-180.0;0;0.7;53524;5;-0.35;3.2;-0.0;7.03;-0.05;42.0;42.2;82.2;81.4;578;593;IDLE;IDLE;17591.1;8820.07;8771.04;1696.8;1733.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:46;APPROACH;AIR;AIR;AIR;2497;2493.00;1013.0;2254;2009;27.00;-30.551.424;-60.174.011;184;183;160;160.65;0.290;-1186;0.96;0.00;0.02;101;-72.77;0;0.6;53524;5;-0.35;3.2;-0.0;7.56;-0.05;41.5;42.0;80.9;81.1;578;593;IDLE;IDLE;17592.0;8820.54;8771.52;1684.7;1715.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:47;APPROACH;AIR;AIR;AIR;2476;2473.00;1013.0;2233;1991;27.00;-30.552.716;-60.173.004;184;184;160;160.65;0.290;-1200;1.00;0.01;0.03;101;0.00;0;0.5;53524;5;0.35;3.2;-0.0;7.38;-0.05;40.6;41.0;82.1;80.4;578;589;IDLE;IDLE;17592.9;8821.00;8771.97;1648.2;1629.9;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:48;APPROACH;AIR;AIR;AIR;2455;2452.00;1013.0;2212;1974;27.00;-30.554.004;-60.172.241;184;184;160;160.65;0.290;-1220;0.99;-0.00;0.02;101;-72.77;0;0.6;53524;5;0.35;3.2;-0.0;7.21;-0.05;39.7;40.0;80.9;79.8;572;586;IDLE;IDLE;17593.8;8821.43;8772.42;1569.1;1617.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:49;APPROACH;AIR;AIR;AIR;2434;2432.00;1013.0;2191;1959;27.00;-30.555.296;-60.171.326;185;184;160;160.65;0.290;-1233;0.97;0.01;0.02;101;-180.0;0;0.5;53524;5;0.00;3.0;-0.1;7.21;-0.04;39.4;39.8;79.1;79.7;574;591;IDLE;IDLE;17594.7;8821.88;8772.87;1587.4;1629.9;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:50;APPROACH;AIR;AIR;AIR;2413;2410.00;1013.0;2170;1941;27.25;-30.555.823;-60.170.410;185;184;160;160.65;0.290;-1242;0.99;-0.00;0.02;101;-72.77;0;0.4;53524;5;-0.70;2.8;-0.1;7.03;-0.03;39.3;39.7;81.1;79.7;579;593;IDLE;IDLE;17595.6;8822.32;8773.33;1587.4;1636.0;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:51;APPROACH;AIR;AIR;AIR;2393;2389.00;1013.0;2150;1922;27.25;-30.556.352;-60.169.647;185;184;160;160.65;0.288;-1238;0.96;0.00;0.02;101;0.00;0;0.1;53524;5;0.00;3.0;0.2;7.21;-0.03;39.3;39.5;79.4;79.7;580;595;IDLE;IDLE;17596.5;8822.76;8773.78;1599.5;1623.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:52;APPROACH;AIR;AIR;AIR;2372;2368.00;1013.0;2129;1904;27.25;-30.556.884;-60.168.732;185;185;159;160.55;0.290;-1235;1.01;0.01;0.02;101;-72.77;0;0.0;53470;5;0.70;3.2;0.2;7.56;-0.03;39.2;39.5;80.4;79.6;582;596;IDLE;IDLE;17597.4;8823.20;8774.23;1587.4;1642.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:53;APPROACH;AIR;AIR;AIR;2351;2347.00;1013.0;2108;1888;27.25;-30.557.415;-60.167.969;185;184;159;160.55;0.290;-1244;0.99;-0.00;0.02;101;-180.0;0;0.1;53470;5;0.70;3.2;0.0;7.21;-0.02;39.3;39.5;79.2;79.6;582;598;IDLE;IDLE;17598.3;8823.65;8774.69;1599.5;1642.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:54;APPROACH;AIR;AIR;AIR;2329;2326.00;1013.0;2086;1869;27.25;-30.541.117;-60.167.145;185;185;159;160.55;0.290;-1259;1.00;-0.00;0.02;101;-72.77;0;-0.1;53470;5;0.35;3.3;0.2;7.56;-0.02;39.2;39.5;80.9;79.6;583;597;IDLE;IDLE;17599.2;8824.09;8775.14;1593.4;1636.0;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:55;APPROACH;AIR;AIR;AIR;2311;2307.00;1013.0;2068;1851;27.50;-30.524.817;-60.166.138;185;185;159;160.55;0.290;-1239;1.00;0.00;0.02;102;0.00;0;-0.2;53470;5;0.70;3.3;0.0;7.38;-0.02;39.2;39.5;78.7;79.6;583;599;IDLE;IDLE;17600.1;8824.54;8775.60;1605.6;1642.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:56;APPROACH;AIR;AIR;AIR;2291;2287.00;1013.0;2048;1836;27.50;-30.508.521;-60.165.375;186;185;159;160.55;0.290;-1207;1.01;0.00;0.03;102;-72.77;0;-0.1;53470;5;0.70;3.3;0.0;7.21;-0.02;39.3;39.5;81.6;79.7;585;599;IDLE;IDLE;17601.0;8824.98;8776.06;1617.8;1642.1;6441.1;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:57;APPROACH;AIR;AIR;AIR;2271;2268.00;1013.0;2028;1820;27.50;-30.492.222;-60.164.459;186;186;159;160.55;0.292;-1204;0.99;0.01;0.02;102;-180.0;0;-0.1;53470;5;-0.35;3.2;-0.1;7.03;-0.01;39.3;39.5;80.8;79.7;585;599;IDLE;IDLE;17601.9;8825.43;8776.51;1611.7;1642.1;6441.1;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:58;APPROACH;AIR;AIR;AIR;2258;2255.00;1013.0;2015;1804;27.50;-30.475.926;-60.163.544;186;186;159;160.55;0.292;-1134;0.97;0.01;0.01;102;-72.77;0;-0.2;53470;5;-0.35;3.2;-0.0;7.38;-0.01;39.4;39.5;81.1;79.6;586;600;IDLE;IDLE;17602.8;8825.88;8776.97;1617.8;1648.2;6441.1;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:59;APPROACH;AIR;AIR;AIR;2239;2236.00;1013.0;1996;1788;27.50;-30.477.228;-60.162.781;186;186;159;160.55;0.292;-1076;1.00;0.00;0.00;102;0.00;0;-0.3;53470;5;-0.35;3.3;0.2;7.56;-0.01;39.4;39.7;79.1;79.7;586;600;IDLE;IDLE;17603.7;8826.33;8777.43;1617.8;1660.3;6441.1;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:00;APPROACH;AIR;AIR;AIR;2216;2212.00;1013.0;1973;1772;27.75;-30.478.530;-60.161.865;185;185;159;160.55;0.290;-1137;1.00;0.01;-0.00;102;-72.77;0;-0.2;53470;5;-0.35;3.3;-0.0;7.38;-0.01;39.5;39.7;81.2;79.7;586;600;IDLE;IDLE;17604.6;8826.78;8777.89;1629.9;1654.3;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:01;APPROACH;AIR;AIR;AIR;2197;2193.00;1013.0;1954;1756;27.75;-30.479.834;-60.161.102;185;185;159;160.55;0.290;-1178;0.96;-0.00;-0.00;102;-180.0;0;-0.1;53470;5;-0.70;3.0;-0.2;7.38;0.00;39.8;40.0;80.9;80.0;589;604;IDLE;IDLE;17605.6;8827.24;8778.36;1642.1;1684.7;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:02;APPROACH;AIR;AIR;AIR;2179;2176.00;1013.0;1936;1740;27.75;-30.481.136;-60.160.278;184;185;159;160.55;0.290;-1155;0.99;0.00;-0.00;102;-72.77;0;-0.1;53470;5;-0.35;3.2;0.2;7.56;0.00;39.8;40.1;80.4;80.2;590;604;IDLE;IDLE;17606.5;8827.70;8778.83;1654.3;1696.8;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:03;APPROACH;AIR;AIR;AIR;2160;2157.00;1013.0;1917;1725;27.75;-30.482.435;-60.159.271;184;184;159;160.55;0.288;-1140;1.00;0.00;0.00;102;0.00;0;-0.1;53470;5;0.35;3.3;0.1;7.56;0.01;39.8;40.3;80.2;80.2;589;603;IDLE;IDLE;17607.4;8828.16;8779.30;1648.2;1684.7;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:04;APPROACH;AIR;AIR;AIR;2142;2138.00;1013.0;1899;1709;27.75;-30.483.730;-60.158.508;184;184;159;160.55;0.288;-1130;1.00;-0.00;0.00;102;-72.77;0;-0.3;53470;5;0.35;3.5;0.1;7.91;0.01;41.1;41.4;79.8;81.1;592;611;IDLE;IDLE;17608.4;8828.63;8779.81;1696.8;1824.6;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:05;APPROACH;AIR;AIR;AIR;2124;2122.00;1013.0;1881;1696;27.75;-30.485.022;-60.157.593;183;184;159;160.55;0.288;-1114;1.01;0.00;0.01;102;-180.0;0;-0.5;53470;5;0.35;3.7;0.1;7.73;0.01;42.8;43.4;81.2;82.4;606;622;IDLE;IDLE;17609.4;8829.14;8780.34;1836.7;1909.7;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:06;APPROACH;AIR;AIR;AIR;2108;2104.00;1013.0;1865;1679;27.75;-30.486.312;-60.156.677;183;183;159;160.55;0.286;-1083;1.01;0.00;0.01;102;-72.77;0;-0.6;53470;5;0.35;3.7;0.0;7.73;0.01;43.8;44.3;84.4;82.4;604;615;IDLE;IDLE;17610.5;8829.66;8780.84;1867.1;1824.6;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:07;APPROACH;AIR;AIR;AIR;2091;2087.00;1013.0;1848;1667;27.75;-30.487.599;-60.155.914;182;183;159;160.55;0.286;-1052;1.00;0.00;0.00;102;0.00;0;-0.6;53470;5;0.70;3.7;0.0;7.56;0.01;41.1;41.1;82.7;80.2;585;588;IDLE;IDLE;17611.4;8830.13;8781.29;1690.8;1599.5;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:50:08;APPROACH;AIR;AIR;AIR;2073;2070.00;1013.0;1830;1654;27.75;-30.488.882;-60.155.003;182;182;159;160.55;0.284;-1051;0.98;0.01;-0.00;102;-72.77;0;-0.6;53470;5;0.35;3.7;0.0;7.38;0.01;37.8;37.7;80.9;77.8;565;573;IDLE;IDLE;17612.2;8830.55;8781.69;1508.3;1435.3;6441.1;6;AP ENGAGED;AT ENGAGED;0;0;-
