DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM
XX/06/21;05:30:25;DESCENT;AIR;AIR;AIR;3987;4007.00;1013.0;3749;2054;25.75;-31.683.350;-60.268.871;229;215;158;188.45;0.348;-1;1.04;0.01;0.09;-168;-72.77;0;5.5;52417;0;-20.39;6.3;-0.0;6.68;-3.20;66.4;66.2;89.8;88.9;635;630;CLIMB;CLIMB;17997.3;9044.27;8953.10;3095.7;3028.8;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.90;1.58;1.29;1232.40;-0.33;6.15
XX/06/21;05:30:26;DESCENT;AIR;AIR;AIR;3987;4007.00;1013.0;3749;2054;25.75;-31.694.031;-60.269.024;228;215;158;188.45;0.348;-1;1.04;0.01;0.09;-169;-180.0;0;5.5;52417;0;-20.04;6.3;-0.0;6.68;-3.14;66.5;66.2;89.2;88.9;635;630;CLIMB;CLIMB;17999.0;9045.13;8953.94;3089.6;3022.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.90;1.46;1.17;1232.40;-0.33;6.15
XX/06/21;05:30:27;DESCENT;AIR;AIR;AIR;3988;4008.00;1013.0;3750;2054;25.50;-31.703.949;-60.269.180;228;214;158;188.45;0.348;10;1.04;0.01;0.09;-171;-72.77;0;5.5;52417;0;-20.39;6.3;-0.0;6.68;-3.14;66.3;66.1;88.8;88.9;635;629;CLIMB;CLIMB;18000.7;9045.99;8954.78;3083.5;3022.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.95;1.34;1.05;-1233.00;-0.33;6.15
XX/06/21;05:30:28;DESCENT;AIR;AIR;AIR;3988;4008.00;1013.0;3750;2054;25.50;-31.714.630;-60.268.955;227;215;158;188.45;0.348;16;1.04;0.01;0.09;-173;0.00;0;5.5;52417;0;-20.39;6.3;-0.0;6.68;-3.17;66.3;66.1;88.2;88.9;635;629;CLIMB;CLIMB;18002.4;9046.84;8955.62;3083.5;3004.5;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.00;1.23;0.94;-1233.00;-0.33;6.15
XX/06/21;05:30:29;DESCENT;AIR;AIR;AIR;3988;4008.00;1013.0;3750;2054;25.50;-31.724.548;-60.268.581;227;215;158;188.45;0.348;11;1.04;0.01;0.09;-175;-72.77;0;5.5;52417;0;-20.04;6.3;-0.0;6.68;-3.15;66.3;65.9;88.7;88.9;634;629;CLIMB;CLIMB;18004.1;9047.70;8956.45;3071.4;3004.5;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.00;1.23;0.94;616.50;-0.33;6.15
XX/06/21;05:30:30;DESCENT;AIR;AIR;AIR;3989;4009.00;1013.0;3751;2054;25.50;-31.735.229;-60.268.208;227;215;158;188.45;0.348;17;1.04;0.01;0.09;-176;-180.0;0;5.4;52417;0;-20.04;6.3;-0.0;6.68;-3.17;66.3;65.9;88.8;88.9;634;628;CLIMB;CLIMB;18005.8;9048.55;8957.29;3065.3;2998.4;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.90;1.29;0.99;-1233.00;-0.33;6.06
XX/06/21;05:30:31;DESCENT;AIR;AIR;AIR;3989;4009.00;1013.0;3751;2054;25.50;-31.745.148;-60.267.838;227;215;158;188.45;0.348;21;1.03;0.01;0.08;-178;-72.77;0;5.4;52417;0;-20.04;6.2;-0.2;6.50;-3.19;66.3;65.9;88.6;88.9;634;628;CLIMB;CLIMB;18007.5;9049.40;8958.12;3065.3;3010.5;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.75;1.52;1.23;616.50;-0.33;6.03
XX/06/21;05:30:32;DESCENT;AIR;AIR;AIR;3989;4008.00;1013.0;3751;2054;25.50;-31.755.829;-60.267.464;226;215;158;188.45;0.348;14;1.02;0.01;0.08;-179;0.00;0;5.3;52417;0;-20.04;6.2;-0.0;6.50;-3.24;66.3;65.9;88.8;88.9;634;628;CLIMB;CLIMB;18009.2;9050.25;8958.96;3071.4;3010.5;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;1.40;1.11;-1233.00;-0.33;6.00
XX/06/21;05:30:33;DESCENT;AIR;AIR;AIR;3988;4008.00;1013.0;3750;2054;25.50;-31.765.747;-60.267.532;226;215;158;188.45;0.348;0;1.02;0.01;0.08;179;-72.77;0;5.2;52417;0;-20.04;6.2;-0.0;6.68;-3.24;66.2;65.8;89.5;88.8;634;628;CLIMB;CLIMB;18010.8;9051.11;8959.79;3065.3;2998.4;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.58;1.29;616.50;-0.26;6.00
XX/06/21;05:30:34;DESCENT;AIR;AIR;AIR;3987;4007.00;1013.0;3749;2054;25.50;-31.776.428;-60.267.601;226;215;158;188.45;0.348;-20;1.04;0.01;0.08;177;-180.0;0;5.2;52417;0;-20.04;6.2;-0.0;6.68;-3.23;66.2;65.8;89.6;88.8;634;627;CLIMB;CLIMB;18012.5;9051.96;8960.62;3065.3;2992.3;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.52;1.17;-1233.00;-0.33;6.00
XX/06/21;05:30:35;DESCENT;AIR;AIR;AIR;3986;4006.00;1013.0;3748;2054;25.50;-31.786.346;-60.267.517;225;215;158;188.45;0.348;-33;1.04;0.01;0.08;176;-72.77;0;5.1;52417;0;-20.04;6.2;-0.0;6.68;-3.14;66.1;65.7;89.9;88.8;634;627;CLIMB;CLIMB;18014.2;9052.80;8961.45;3053.1;2998.4;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.34;1.05;616.50;-0.33;6.00
XX/06/21;05:30:36;DESCENT;AIR;AIR;AIR;3985;4005.00;1013.0;3747;2054;25.50;-31.796.265;-60.267.437;225;215;158;188.45;0.348;-42;1.04;0.01;0.08;174;0.00;0;5.0;52417;0;-20.04;6.2;-0.0;6.68;-3.08;65.9;65.7;89.6;88.8;633;627;CLIMB;CLIMB;18015.9;9053.65;8962.29;3047.0;2992.3;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.40;1.05;-1233.00;-0.33;6.00
XX/06/21;05:30:37;DESCENT;AIR;AIR;AIR;3983;4004.00;1013.0;3745;2054;25.50;-31.806.183;-60.267.349;225;215;158;188.45;0.348;-58;1.04;0.01;0.08;172;-72.77;0;4.9;52417;0;-20.04;6.2;-0.0;6.68;-3.09;65.9;65.7;90.2;88.8;633;627;CLIMB;CLIMB;18017.6;9054.50;8963.12;3047.0;2992.3;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.34;1.05;-1233.00;-0.33;6.00
XX/06/21;05:30:38;DESCENT;AIR;AIR;AIR;3983;4003.00;1013.0;3745;2054;25.50;-31.816.101;-60.266.830;224;215;158;188.45;0.348;-59;1.04;0.01;0.08;171;-180.0;0;4.9;52417;0;-20.04;6.2;-0.0;6.68;-3.16;65.9;65.7;90.0;88.8;632;627;CLIMB;CLIMB;18019.2;9055.34;8963.95;3047.0;2986.2;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.40;1.11;-1233.00;-0.33;6.00
XX/06/21;05:30:39;DESCENT;AIR;AIR;AIR;3982;4002.00;1013.0;3744;2054;25.50;-31.825.256;-60.266.567;224;215;158;188.45;0.348;-49;1.05;0.01;0.08;169;-72.77;0;4.8;52417;0;-19.69;6.2;-0.0;6.68;-3.19;65.8;65.7;90.1;88.8;633;626;CLIMB;CLIMB;18020.9;9056.19;8964.77;3028.8;2986.2;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.34;0.99;616.50;-0.33;6.00
XX/06/21;05:30:40;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;25.50;-31.835.175;-60.266.308;224;215;158;188.45;0.348;-53;1.05;0.01;0.09;168;0.00;0;4.7;52417;0;-19.69;6.3;0.2;6.68;-3.23;65.9;65.7;90.0;88.8;632;626;CLIMB;CLIMB;18022.6;9057.03;8965.60;3034.9;2980.1;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.29;0.99;-1233.00;-0.33;6.00
XX/06/21;05:30:41;DESCENT;AIR;AIR;AIR;3980;4000.00;1013.0;3742;2054;25.50;-31.844.330;-60.265.892;224;215;158;188.45;0.348;-55;1.04;0.01;0.08;166;-72.77;0;4.6;52417;0;-19.69;6.3;0.0;6.68;-3.22;65.9;65.6;89.6;88.7;632;626;CLIMB;CLIMB;18024.3;9057.87;8966.43;3034.9;2974.1;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.29;0.99;616.50;-0.33;6.00
XX/06/21;05:30:42;DESCENT;AIR;AIR;AIR;3980;3999.00;1013.0;3742;2054;25.50;-31.853.485;-60.265.610;224;215;158;188.45;0.348;-47;1.04;0.01;0.08;165;-180.0;0;4.4;52417;0;-19.69;6.3;0.0;6.68;-3.19;65.8;65.4;89.0;88.7;632;626;CLIMB;CLIMB;18025.9;9058.72;8967.25;3047.0;2974.1;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.34;1.05;-1233.00;-0.33;6.00
XX/06/21;05:30:43;DESCENT;AIR;AIR;AIR;3979;3999.00;1013.0;3741;2054;25.50;-31.862.640;-60.265.331;223;215;158;188.45;0.348;-41;1.03;0.01;0.08;163;-72.77;0;4.3;52417;0;-19.34;6.3;0.0;6.68;-3.17;65.9;65.4;89.3;88.7;632;625;CLIMB;CLIMB;18027.6;9059.56;8968.08;3041.0;2955.8;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.52;1.23;616.50;-0.33;6.00
XX/06/21;05:30:44;DESCENT;AIR;AIR;AIR;3979;3999.00;1013.0;3741;2054;25.50;-31.871.796;-60.264.786;223;215;158;188.45;0.348;-38;1.04;0.01;0.08;161;0.00;0;4.2;52417;0;-19.34;6.3;0.0;6.68;-3.22;65.8;65.3;88.4;88.7;632;625;CLIMB;CLIMB;18029.3;9060.41;8968.90;3028.8;2955.8;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.34;1.05;-1233.00;-0.33;6.00
XX/06/21;05:30:45;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;25.50;-31.880.951;-60.264.370;223;215;158;188.45;0.348;-35;1.04;0.01;0.08;160;-72.77;0;4.1;52417;0;-19.34;6.3;0.0;6.68;-3.31;65.8;65.3;88.3;88.7;632;625;CLIMB;CLIMB;18030.9;9061.25;8969.72;3028.8;2949.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.65;1.23;0.94;1232.40;-0.39;6.00
XX/06/21;05:30:46;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;25.50;-31.889.343;-60.263.805;222;215;158;188.45;0.348;-33;1.04;0.01;0.08;158;-180.0;0;3.9;52417;0;-19.69;6.3;0.0;6.50;-3.44;65.8;65.3;88.2;88.7;631;625;CLIMB;CLIMB;18032.6;9062.09;8970.54;3034.9;2949.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.29;0.99;-1233.00;-0.39;6.00
XX/06/21;05:30:47;DESCENT;AIR;AIR;AIR;3978;3997.00;1013.0;3740;2054;25.50;-31.897.736;-60.263.260;222;215;158;188.45;0.348;-22;1.02;0.02;0.08;157;-72.77;0;3.6;52417;0;-19.34;6.3;0.0;6.68;-3.48;65.7;65.2;88.6;88.6;631;624;CLIMB;CLIMB;18034.2;9062.93;8971.35;3022.7;2943.6;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.40;1.11;-1233.00;-0.33;6.00
XX/06/21;05:30:48;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;25.50;-31.906.891;-60.262.691;222;215;158;188.45;0.348;-15;1.04;0.01;0.08;155;0.00;0;3.5;52417;0;-19.34;6.3;0.0;6.50;-3.52;65.7;65.2;89.8;88.7;631;624;CLIMB;CLIMB;18035.9;9063.77;8972.17;3010.5;2943.6;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.29;0.99;-1233.00;-0.33;6.00
XX/06/21;05:30:49;DESCENT;AIR;AIR;AIR;3978;3997.00;1013.0;3740;2054;25.50;-31.915.283;-60.262.127;222;215;158;188.37;0.348;-10;1.02;0.02;0.08;154;-72.77;0;3.3;52381;0;-18.98;6.3;0.0;6.68;-3.50;65.6;65.2;89.3;88.6;631;624;CLIMB;CLIMB;18037.5;9064.60;8972.99;3004.5;2949.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.29;0.99;-1233.00;-0.33;6.00
XX/06/21;05:30:50;DESCENT;AIR;AIR;AIR;3978;3997.00;1013.0;3740;2054;25.50;-31.923.676;-60.261.517;222;215;158;188.37;0.348;-7;1.03;0.01;0.08;152;-180.0;0;3.1;52381;0;-18.98;6.3;0.0;6.68;-3.57;65.4;65.2;90.1;88.6;631;624;CLIMB;CLIMB;18039.2;9065.43;8973.81;2998.4;2949.7;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.34;0.99;-1233.00;-0.33;6.00
XX/06/21;05:30:51;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.50;-31.932.068;-60.260.906;221;215;158;188.37;0.348;-14;1.04;0.01;0.08;151;-72.77;0;3.0;52381;0;-19.34;6.3;0.0;6.68;-3.62;65.4;65.2;90.4;88.6;631;624;CLIMB;CLIMB;18040.8;9066.27;8974.63;3004.5;2943.6;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.23;0.94;-1233.00;-0.26;6.00
XX/06/21;05:30:52;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.75;-31.939.697;-60.260.227;221;215;158;188.37;0.348;-20;1.04;0.01;0.08;149;0.00;0;2.8;52381;0;-19.34;6.3;0.0;6.68;-3.63;65.3;65.2;89.2;88.6;631;624;CLIMB;CLIMB;18042.5;9067.10;8975.44;2998.4;2943.6;4989.6;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.17;0.88;616.50;-0.33;6.00
XX/06/21;05:30:53;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.75;-31.947.327;-60.259.575;221;215;158;188.37;0.348;-13;1.04;0.01;0.08;148;-72.77;0;2.6;52381;0;-19.69;6.3;0.0;6.50;-3.70;65.3;65.2;88.7;88.6;631;624;CLIMB;CLIMB;18044.2;9067.93;8976.26;2998.4;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.60;1.17;0.88;-1233.00;-0.33;6.00
XX/06/21;05:30:54;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;25.75;-31.954.956;-60.258.858;221;215;158;188.37;0.348;-19;1.03;0.01;0.08;146;-180.0;0;2.3;52381;0;-19.34;6.3;0.0;6.68;-3.69;65.3;65.1;88.3;88.7;631;624;CLIMB;CLIMB;18045.8;9068.77;8977.08;2998.4;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.17;0.88;-1233.00;-0.26;6.00
XX/06/21;05:30:55;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;25.75;-31.962.585;-60.258.202;221;215;158;188.37;0.348;-13;1.04;0.01;0.08;145;-72.77;0;2.1;52381;0;-19.34;6.5;0.1;6.68;-3.80;65.3;65.2;88.3;88.6;631;624;CLIMB;CLIMB;18047.5;9069.60;8977.90;2992.3;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.11;0.88;1232.40;-0.33;6.00
XX/06/21;05:30:56;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;26.00;-31.969.452;-60.257.484;221;215;158;188.37;0.348;-8;1.03;0.01;0.08;143;0.00;0;2.0;52381;0;-18.98;6.5;0.0;6.68;-3.89;65.3;65.2;89.4;88.7;631;624;CLIMB;CLIMB;18049.1;9070.43;8978.71;3010.5;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.17;0.82;-1233.00;-0.33;6.00
XX/06/21;05:30:57;DESCENT;AIR;AIR;AIR;3977;3996.00;1013.0;3739;2054;26.00;-31.975.555;-60.256.676;220;215;158;188.37;0.348;-6;1.04;0.01;0.08;142;-72.77;0;1.8;52381;0;-18.63;6.5;0.0;6.68;-3.97;65.2;65.2;90.6;88.7;631;624;CLIMB;CLIMB;18050.8;9071.27;8979.53;2992.3;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.17;0.88;616.50;-0.33;6.00
XX/06/21;05:30:58;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;26.00;-31.981.659;-60.255.959;220;215;158;188.37;0.348;-4;1.04;0.01;0.08;140;-180.0;0;1.6;52381;0;-18.63;6.5;0.0;6.68;-4.04;65.2;65.2;90.2;88.7;631;625;CLIMB;CLIMB;18052.4;9072.10;8980.35;2998.4;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.23;0.88;-1233.00;-0.33;6.00
XX/06/21;05:30:59;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;26.25;-31.987.762;-60.255.150;220;215;158;188.37;0.348;-12;1.04;0.01;0.08;139;-72.77;0;1.5;52381;0;-18.63;6.5;0.0;6.68;-4.06;65.3;65.2;90.4;88.7;631;625;CLIMB;CLIMB;18054.1;9072.93;8981.17;2998.4;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.23;0.88;616.50;-0.33;6.00
XX/06/21;05:31:00;DESCENT;AIR;AIR;AIR;3976;3996.00;1013.0;3738;2054;26.25;-31.994.913;-60.254.433;220;215;158;188.37;0.348;-8;1.04;0.01;0.08;137;0.00;0;1.2;52381;0;-18.63;6.5;0.0;6.68;-4.07;65.3;65.2;88.8;88.7;632;625;CLIMB;CLIMB;18055.7;9073.76;8981.98;2998.4;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;1.29;0.99;-1233.00;-0.33;6.00
XX/06/21;05:31:01;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;26.25;-32.000.253;-60.253.670;220;215;158;188.37;0.348;4;1.03;0.01;0.08;136;-72.77;0;1.1;52381;0;-18.28;6.5;0.0;6.68;-4.18;65.2;65.2;88.4;88.7;632;625;CLIMB;CLIMB;18057.4;9074.60;8982.80;2992.3;2943.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.40;1.11;616.50;-0.26;6.00
XX/06/21;05:31:02;DESCENT;AIR;AIR;AIR;3977;3996.00;1013.0;3739;2054;26.25;-32.005.594;-60.252.754;220;215;158;188.37;0.348;13;1.03;0.01;0.08;135;-180.0;0;1.0;52381;0;-18.28;6.5;0.0;6.68;-4.31;65.2;65.1;88.1;88.7;632;624;CLIMB;CLIMB;18059.0;9075.43;8983.62;2992.3;2937.6;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.46;1.17;-1233.00;-0.26;6.00
XX/06/21;05:31:03;DESCENT;AIR;AIR;AIR;3977;3997.00;1013.0;3739;2054;26.25;-32.010.937;-60.251.991;220;215;158;188.37;0.348;9;1.03;0.01;0.08;133;-72.77;0;0.9;52381;0;-18.28;6.5;0.0;6.68;-4.45;65.2;65.1;88.3;88.6;632;624;CLIMB;CLIMB;18060.6;9076.26;8984.43;2992.3;2931.5;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.75;1.46;1.17;1232.40;-0.33;6.00
XX/06/21;05:31:04;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;26.25;-32.015.514;-60.251.076;220;214;158;188.37;0.346;16;1.03;0.01;0.08;131;0.00;0;0.7;52381;0;-18.28;6.3;-0.1;6.68;-4.47;65.2;65.0;88.7;88.6;632;624;CLIMB;CLIMB;18062.3;9077.09;8985.25;2986.2;2931.5;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.40;1.11;-1233.00;-0.33;6.00
XX/06/21;05:31:05;DESCENT;AIR;AIR;AIR;3978;3998.00;1013.0;3740;2054;26.25;-32.020.855;-60.250.160;220;214;158;188.37;0.346;20;1.03;0.01;0.08;130;-72.77;0;0.5;52381;0;-18.28;6.5;0.2;6.68;-4.47;65.2;65.0;89.2;88.6;632;624;CLIMB;CLIMB;18063.9;9077.92;8986.06;2998.4;2925.4;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.64;1.34;-1233.00;-0.33;6.00
XX/06/21;05:31:06;DESCENT;AIR;AIR;AIR;3979;3999.00;1013.0;3741;2054;26.25;-32.025.433;-60.249.397;220;215;158;188.37;0.348;24;1.03;0.01;0.08;129;-180.0;0;0.4;52381;0;-18.28;6.3;-0.0;6.50;-4.47;65.2;64.8;89.6;88.6;632;624;CLIMB;CLIMB;18065.6;9078.75;8986.87;2980.1;2925.4;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;1.70;1.34;616.50;-0.33;6.00
XX/06/21;05:31:07;DESCENT;AIR;AIR;AIR;3979;3999.00;1013.0;3741;2054;26.25;-32.030.010;-60.248.482;220;214;158;188.37;0.346;26;1.02;0.01;0.08;128;-72.77;0;0.3;52381;0;-18.28;6.3;-0.0;6.50;-4.53;65.1;64.8;90.1;88.6;632;624;CLIMB;CLIMB;18067.2;9079.57;8987.68;2974.1;2919.3;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;1.70;1.34;-1233.00;-0.26;6.00
XX/06/21;05:31:08;DESCENT;AIR;AIR;AIR;3980;4000.00;1013.0;3742;2054;26.25;-32.034.872;-60.247.566;221;214;158;188.37;0.346;27;1.02;0.01;0.08;126;0.00;0;0.3;52381;0;-18.28;6.3;-0.0;6.68;-4.55;65.1;64.8;90.4;88.6;632;624;CLIMB;CLIMB;18068.8;9080.40;8988.49;2980.1;2919.3;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.52;1.17;616.50;-0.33;6.00
XX/06/21;05:31:09;DESCENT;AIR;AIR;AIR;3981;4000.00;1013.0;3743;2054;26.25;-32.038.686;-60.246.536;221;214;158;188.37;0.346;38;1.02;0.01;0.08;124;-72.77;0;0.3;52381;0;-18.63;6.3;-0.0;6.68;-4.47;65.1;65.0;90.5;88.6;632;624;CLIMB;CLIMB;18070.5;9081.23;8989.30;2974.1;2919.3;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.46;1.17;-1233.00;-0.33;6.00
XX/06/21;05:31:10;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;26.25;-32.042.174;-60.245.533;221;214;158;188.37;0.346;35;1.03;0.01;0.08;123;-180.0;0;0.2;52381;0;-18.63;6.3;-0.0;6.68;-4.33;65.1;64.8;90.4;88.6;632;624;CLIMB;CLIMB;18072.1;9082.05;8990.11;2974.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.70;1.52;1.23;616.50;-0.33;6.00
XX/06/21;05:31:11;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;26.25;-32.045.226;-60.244.617;221;214;158;188.37;0.346;24;1.03;0.01;0.08;121;-72.77;0;0.1;52381;0;-18.63;6.3;-0.0;6.68;-3.97;65.1;64.8;90.4;88.6;632;624;CLIMB;CLIMB;18073.8;9082.88;8990.92;2974.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.64;1.34;-1233.00;-0.33;6.00
XX/06/21;05:31:12;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;26.25;-32.048.368;-60.243.595;221;214;158;188.37;0.346;16;1.02;0.01;0.08;120;0.00;0;0.0;52381;0;-18.63;6.3;-0.0;6.68;-3.84;65.1;64.8;90.0;88.6;632;624;CLIMB;CLIMB;18075.4;9083.71;8991.73;2974.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.52;1.23;616.50;-0.33;6.00
XX/06/21;05:31:13;DESCENT;AIR;AIR;AIR;3982;4002.00;1013.0;3744;2054;26.25;-32.050.371;-60.242.680;221;214;158;188.37;0.346;21;1.03;0.01;0.08;118;-72.77;0;-0.1;52381;0;-18.63;6.3;-0.0;6.68;-3.49;65.1;64.8;90.0;88.6;632;624;CLIMB;CLIMB;18077.0;9084.54;8992.54;2980.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.46;1.17;-1233.00;-0.33;6.00
XX/06/21;05:31:14;DESCENT;AIR;AIR;AIR;3982;4002.00;1013.0;3744;2054;26.25;-32.052.753;-60.241.653;221;214;158;188.37;0.346;24;1.03;0.01;0.08;117;-180.0;0;-0.2;52381;0;-18.98;6.3;-0.0;6.68;-2.90;65.1;64.8;90.2;88.6;632;624;CLIMB;CLIMB;18078.7;9085.36;8993.35;2968.0;2907.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;1.34;1.05;616.50;-0.33;6.00
XX/06/21;05:31:15;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;26.25;-32.054.501;-60.240.673;221;214;158;188.37;0.346;6;1.02;0.01;0.08;115;-72.77;0;-0.3;52381;0;-18.98;6.3;-0.0;6.68;-2.34;65.1;64.7;90.0;88.6;632;624;CLIMB;CLIMB;18080.3;9086.18;8994.16;2961.9;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.58;1.29;-1233.00;-0.20;6.00
XX/06/21;05:31:16;DESCENT;AIR;AIR;AIR;3981;4001.00;1013.0;3743;2054;26.25;-32.056.026;-60.239.605;222;214;158;188.37;0.346;-6;1.03;0.01;0.08;114;0.00;0;-0.4;52381;0;-18.98;6.3;-0.0;6.68;-2.47;65.1;64.7;90.6;88.6;632;624;CLIMB;CLIMB;18081.9;9087.01;8994.97;2974.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.40;1.11;616.50;-0.33;6.00
XX/06/21;05:31:17;DESCENT;AIR;AIR;AIR;3980;4000.00;1013.0;3742;2054;26.25;-32.057.552;-60.238.571;222;213;158;188.37;0.346;-14;1.02;0.01;0.08;112;-72.77;0;-0.4;52381;0;-18.98;6.3;-0.0;6.68;-2.72;65.1;64.8;90.4;88.6;632;624;CLIMB;CLIMB;18083.6;9087.83;8995.78;2974.1;2913.2;4917.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.40;1.11;-1233.00;-0.33;6.00
